*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=speeduino pro NA6
*Date=14:02:53
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
240;;;67.5386;-71.8695;0;Bottom;Copper Fill189
241;;;22.1488;-44.5899;0;Bottom;Copper Fill118
242;0.22µF;0805 [SMD, multilayer];20.325;-42.622;0;Top;C2
243;;;49.3268;-52.7814;0;Bottom;Copper Fill353
244;;;85.0646;-76.886;0;Bottom;Copper Fill2
245;;;59.4868;-65.4814;0;Bottom;Copper Fill22
246;;;61.9633;-42.4944;0;Bottom;Copper Fill147
247;470;0805 [SMD];61.7612;-21.6669;0;Top;R8
248;10k;0805 [SMD];48.2811;-24.842;180;Top;R39
249;;;72.5424;-19.7995;0;Bottom;Copper Fill183
250;100k;0805 [SMD];42.9562;-22.057;90;Top;R30
251;;;45.9232;-27.4576;0;Bottom;Copper Fill394
252;;;51.9684;-35.6999;0;Bottom;Copper Fill163
253;;;66.5734;-42.6595;0;Bottom;Copper Fill524
254;;;29.0068;-55.3214;0;Bottom;Copper Fill69
255;;;83.2612;-47.295;0;Bottom;Copper Fill362
256;;;28.321;-38.8114;0;Bottom;Copper Fill377
257;;THT;50.5762;-54.052;0;Bottom;J47
258;;;35.9029;-73.1776;0;Bottom;Copper Fill460
259;;;41.7068;-55.3214;0;Bottom;Copper Fill333
260;;;96.2533;-34.2394;0;Bottom;Copper Fill187
261;;;80.4211;-15.3171;0;Bottom;Via76
262;1k;0805 [SMD];19.2162;-75.642;0;Top;R46
263;;;72.4522;-2.60479;0;Bottom;TXT5
264;;;95.0214;-54.0514;0;Bottom;Copper Fill82
265;;THT;35.3362;-61.672;0;Bottom;J8
266;;;29.5529;-45.0344;0;Bottom;Copper Fill120
267;;;29.0068;-60.4014;0;Bottom;Copper Fill295
268;;;84.1629;-41.2244;0;Bottom;Copper Fill135
269;;;30.2133;-50.724;0;Bottom;Copper Fill115
270;;;18.7833;-86.0554;0;Bottom;Copper Fill204
271;;;41.7068;-65.4814;0;Bottom;Copper Fill15
272;;;51.8668;-60.4014;0;Bottom;Copper Fill48
273;;;40.3733;-25.324;0;Bottom;Copper Fill143
274;;;84.582;-35.5348;0;Bottom;Copper Fill397
275;;;34.0614;-30.8104;0;Bottom;Copper Fill389
276;;;19.8374;-49.0095;0;Bottom;Copper Fill155
277;;;36.6268;-55.3214;0;Bottom;Copper Fill331
278;;;54.5084;-5.8295;0;Bottom;Copper Fill160
279;;;47.3329;-15.9006;0;Bottom;Copper Fill501
280;;;29.0068;-52.7814;0;Bottom;Copper Fill83
281;;;54.4068;-57.8614;0;Bottom;Copper Fill322
282;;;39.1668;-52.7814;0;Bottom;Copper Fill87
283;;;56.9468;-60.4014;0;Bottom;Copper Fill50
284;;;49.3268;-55.3214;0;Bottom;Copper Fill336
285;;;74.0029;-35.484;0;Bottom;Copper Fill131
286;;;23.6982;-15.3672;0;Bottom;Copper Fill406
287;;;42.1386;-31.42;0;Bottom;Copper Fill385
288;;;95.0214;-69.2914;0;Bottom;Copper Fill7
289;;THT;55.6562;-66.752;0;Bottom;J79
290;;;29.0068;-62.9414;0;Bottom;Copper Fill278
291;1k;0805 [SMD];37.2412;-12.532;-90;Top;R23
292;;THT;32.7962;-51.512;0;Bottom;J7
293;;THT;45.4962;-59.132;0;Bottom;J37
294;;;51.8668;-52.7814;0;Bottom;Copper Fill92
295;;THT;48.0362;-51.512;0;Bottom;J39
296;;;35.5346;-28.626;0;Bottom;Copper Fill393
297;;;87.8332;-65.6592;0;Bottom;Copper Fill9
298;;;94.9198;-11.4175;0;Bottom;Copper Fill231
299;;;64.8716;-19.4058;0;Bottom;Copper Fill398
300;;THT;50.5762;-51.512;0;Bottom;J45
301;;sod-323;23.2712;-74.492;90;Top;U8
302;;;46.7868;-55.3214;0;Bottom;Copper Fill335
303;;;17.5561;-33.097;0;Bottom;Via35
304;;;56.9468;-57.8614;0;Bottom;Copper Fill65
305;;;54.4068;-57.8614;0;Bottom;Copper Fill64
306;;THT;37.8762;-66.752;0;Bottom;J80
307;;;92.4264;-86.056;0;Bottom;TXT10
308;;;11.0236;-48.2856;0;Bottom;Copper Fill365
309;;;54.4068;-65.4814;0;Bottom;Copper Fill273
310;;;40.7924;-24.8795;0;Bottom;Copper Fill433
311;;SO;52.3796;-40.717;-90;Top;IC6
312;;0805 [SMD];48.4262;-83.2619;0;Top;LED2
313;;;95.0214;-56.5914;0;Bottom;Copper Fill326
314;;;47.7774;-72.5299;0;Bottom;Copper Fill225
315;;sod-323;43.4712;-92.7869;0;Top;D2
316;;48-pin 0.40/0.70;2.73247;-50.3582;180;Bottom;Part30
317;;;18.5674;-82.6899;0;Bottom;Copper Fill480
318;;THT;42.9562;-64.212;0;Bottom;J28
319;;;97.409;-11.735;0;Bottom;Copper Fill109
320;;;95.0214;-43.8914;0;Bottom;Copper Fill99
321;;;54.4068;-62.9414;0;Bottom;Copper Fill288
322;;;34.8488;-44.5899;0;Bottom;Copper Fill419
323;;;59.4868;-52.7814;0;Bottom;Copper Fill357
324;;;41.7068;-60.4014;0;Bottom;Copper Fill44
