*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=Teensy 3.5 Adaptor
*Date=09:44:27
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
316;;;10.5156;-45.6917;0;Bottom;Copper Fill151
317;180k;0805 [SMD];50.2191;-6.38318;90;Top;R1
318;;;67.818;-11.4525;0;Bottom;Copper Fill253
319;;;39.751;-33.4489;0;Bottom;Copper Fill60
320;;;76.708;-36.1667;0;Bottom;Copper Fill192
321;;;23.9268;-7.452;0;Bottom;Copper Fill94
322;;;41.9641;-1.05835;0;Bottom;Via38
323;;;48.3955;-3.62757;0;Bottom;TXT19
324;;;10.4066;-5.05384;-90;Bottom;TXT20
325;;;19.304;-20.3425;0;Bottom;Copper Fill61
326;;;70.4977;-11.0969;0;Bottom;Copper Fill142
327;;;98.6693;-45.6125;0;Bottom;TXT19
328;;;70.4977;-10.2079;0;Bottom;Copper Fill320
329;;;92.5322;-45.3107;0;Bottom;Copper Fill165
330;;;90.7097;-50.4047;0;Bottom;TXT19
331;;;72.4441;-31.5384;0;Bottom;Via11
332;;;54.9529;-26.7179;0;Bottom;Copper Fill96
333;;;36.8841;-11.8534;0;Bottom;Via4
334;;;90.5138;-17.3096;0;Bottom;TXT19
335;;;23.0632;-7.452;0;Bottom;Copper Fill275
336;;;79.8576;-26.8195;0;Bottom;Copper Fill204
337;;;90.2208;-23.1111;0;Bottom;Copper Fill56
338;;;38.608;-10.1825;0;Bottom;Copper Fill255
339;;;12.9587;-5.04509;-90;Bottom;TXT20
340;;;94.0341;-2.96335;0;Bottom;Via26
341;;;64.1096;-24.2541;0;Bottom;Copper Fill217
342;;;50.9524;-36.5223;0;Bottom;Copper Fill187
343;;;76.64;-47.7896;-90;Bottom;TXT19
344;;;77.4573;-24.1779;0;Bottom;Copper Fill286
345;;;4.5466;-30.9089;0;Bottom;Copper Fill32
346;;;64.1477;-10.2079;0;Bottom;Copper Fill316
347;;;81.3341;-22.0134;0;Bottom;Via2
348;;;15.494;-36.8779;0;Bottom;Copper Fill198
349;;;64.1477;-11.0969;0;Bottom;Copper Fill139
350;;;90.5138;-12.2296;0;Bottom;TXT19
351;;;64.1891;-10.5834;0;Bottom;Via19
352;;;12.7478;-10.7894;0;Bottom;TXT21
353;;;31.8008;-37.4875;0;Bottom;Copper Fill25
354;;;26.7208;-37.4875;0;Bottom;Copper Fill23
355;;;7.91792;-5.74702;-90;Bottom;TXT20
356;;;23.5077;-7.0329;0;Bottom;Copper Fill92
357;;;77.9018;-24.6224;0;Bottom;Copper Fill106
358;;;95.3262;-29.0039;0;Bottom;Copper Fill36
359;;;48.5756;-48.0494;-90;Bottom;TXT19
360;;;56.5277;-10.2079;0;Bottom;Copper Fill314
361;;;5.334;-44.2947;0;Bottom;Copper Fill159
362;;;88.2777;-30.7565;0;Bottom;Copper Fill87
363;;;53.7718;-33.9823;0;Bottom;Copper Fill189
364;;;8.9408;-24.2541;0;Bottom;Copper Fill43
365;;;97.5614;-25.8289;0;Bottom;Copper Fill37
366;;;1.6256;-45.4377;0;Bottom;Copper Fill149
367;;;12.319;-43.0247;0;Bottom;Copper Fill164
368;;;93.9673;-3.4769;0;Bottom;Copper Fill324
369;;;91.7956;-12.9511;0;Bottom;Copper Fill78
370;;;73.1266;-49.2985;0;Bottom;Copper Fill155
371;;;21.6408;-24.2541;0;Bottom;Copper Fill48
372;;;43.7388;-50.6955;0;Bottom;Copper Fill152
373;;;33.909;-45.4377;0;Bottom;Copper Fill2
374;;so014;81.3342;-31.1634;0;Top;IC2
375;;;90.5138;-14.7383;0;Bottom;TXT19
376;;;88.2777;-29.8929;0;Bottom;Copper Fill88
377;;;95.631;-18.3613;0;Bottom;Copper Fill72
378;;;5.334;-35.6079;0;Bottom;Copper Fill194
379;;;59.0804;-6.3979;0;Bottom;Copper Fill259
380;;;72.3773;-31.1629;0;Bottom;Copper Fill129
381;330k;0805 [SMD];52.7592;-14.0032;-90;Top;R4
382;;;95.631;-13.2813;0;Bottom;Copper Fill77
383;;;95.3262;-16.3039;0;Bottom;Copper Fill242
384;;;90.5138;-24.9968;0;Bottom;TXT19
385;;;97.3328;-3.0324;0;Bottom;Copper Fill283
386;;;92.456;-11.0461;0;Bottom;Copper Fill80
387;;;69.4944;-5.6105;0;Bottom;Copper Fill262
388;;;88.2777;-29.8929;0;Bottom;Copper Fill272
389;;;98.2218;-3.0324;0;Bottom;Copper Fill102
390;;;10.414;-36.2429;0;Bottom;Copper Fill196
391;;;16.1544;-42.0849;0;Bottom;Copper Fill171
392;;;77.9018;-19.5424;0;Bottom;Copper Fill113
393;;so014;67.3642;-31.1634;0;Top;IC1
394;;;18.1849;-5.52717;-90;Bottom;TXT20
395;;;51.4477;-10.2079;0;Bottom;Copper Fill311
396;;;81.3341;-32.1734;0;Bottom;Via12
397;;;54.9529;-26.7179;0;Bottom;Copper Fill278
398;;;34.3408;-37.4875;0;Bottom;Copper Fill183
399;180k;0805 [SMD];65.4591;-6.38318;90;Top;R13
400;;;97.3074;-7.452;0;Bottom;Copper Fill127
401;;;77.4573;-25.0669;0;Bottom;Copper Fill103
402;;;2.5781;-22.5015;0;Bottom;Copper Fill301
403;;;90.5138;-35.0518;0;Bottom;TXT19
404;;;50.1904;-20.0631;0;Bottom;Copper Fill233
405;;;55.118;-11.4525;0;Bottom;Copper Fill248
406;;;19.3294;-41.1705;0;Bottom;Copper Fill173
407;;;93.9673;-6.6519;0;Bottom;Copper Fill306
408;;;98.6693;-35.3396;0;Bottom;TXT19
409;;;77.851;-36.9541;0;Bottom;Copper Fill190
410;;;66.7291;-10.5834;0;Bottom;Via20
411;;;8.6614;-45.4377;0;Bottom;Copper Fill1
412;;;54.0291;-10.5834;0;Bottom;Via15
413;;;11.4808;-24.2541;0;Bottom;Copper Fill44
414;;;54.5084;-27.1624;0;Bottom;Copper Fill279
415;;;43.8691;-11.8534;0;Bottom;Via21
416;;;51.4604;-6.3979;0;Bottom;Copper Fill256
417;;;77.9018;-24.6224;0;Bottom;Copper Fill288
418;;;54.9816;-27.0934;0;Bottom;Via28
419;;;90.5138;-27.4882;0;Bottom;TXT19
420;;;86.1568;-49.2477;0;Bottom;Copper Fill158
421;;;56.5691;-10.5834;0;Bottom;Via16
422;;;77.5241;-24.5534;0;Bottom;Via25
423;;;32.1564;-39.5703;0;Bottom;Copper Fill180
424;;;78.232;-48.9175;0;Bottom;Copper Fill157
425;;;93.9673;-3.4769;0;Bottom;Copper Fill146
426;;;80.6196;-25.0161;0;Bottom;Copper Fill220
427;;;12.7381;-9.5729;0;Bottom;Copper Fill85
428;;;88.3191;-30.2684;0;Bottom;Via32
429;;;88.6968;-30.312;0;Bottom;Copper Fill90
430;;;96.5073;-6.6519;0;Bottom;Copper Fill126
431;;;90.5138;-32.4553;0;Bottom;TXT19
432;;;37.0078;-17.8787;0;Bottom;Copper Fill227
433;;;34.3408;-24.2541;0;Bottom;Copper Fill53
434;;;59.944;-48.9937;0;Bottom;Copper Fill11
435;;;59.1091;-10.5834;0;Bottom;Via17
436;;;42.0678;-47.9743;-90;Bottom;TXT19
437;;;27.2416;-28.9747;0;Bottom;TXT18
438;;;95.3262;-36.6239;0;Bottom;Copper Fill193
439;;;53.5432;-18.3613;0;Bottom;Copper Fill236
440;;;39.8526;-5.0517;0;Bottom;Copper Fill267
441;;;47.4218;-30.9724;0;Bottom;Copper Fill124
442;;;45.0088;-21.5871;0;Bottom;Copper Fill229
443;;;91.567;-43.7359;0;Bottom;Copper Fill167
444;;;70.9168;-10.6524;0;Bottom;Copper Fill143
445;;;95.3262;-11.2239;0;Bottom;Copper Fill79
446;;;95.3262;-31.5439;0;Bottom;Copper Fill35
447;;;66.6877;-10.2079;0;Bottom;Copper Fill315
448;;;58.0644;-17.2183;0;Bottom;Copper Fill238
449;;;55.372;-27.1624;0;Bottom;Copper Fill280
450;;;60.198;-11.4525;0;Bottom;Copper Fill250
451;;;90.5138;-40.1318;0;Bottom;TXT19
452;;;98.6693;-40.4196;0;Bottom;TXT19
453;;;46.4566;-33.6267;0;Bottom;Copper Fill209
