*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4.4-smt
*Date=08:10:02
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
212;;;56.2229;-84.8362;0;Bottom;Copper Fill728
213;;;72.7329;-38.6844;0;Bottom;Copper Fill635
214;2.4k;THT;37.2412;-90.247;0;Bottom;R9
215;;;13.7414;-28.0164;0;Bottom;Copper Fill538
216;;;69.6722;-89.6495;0;Bottom;Copper Fill361
217;;;6.1214;-33.0964;0;Bottom;Copper Fill513
218;;;37.5666;-36.3984;0;Bottom;Copper Fill77
219;;;42.2529;-96.7996;0;Bottom;Copper Fill739
220;;;57.1246;-83.9599;0;Bottom;Copper Fill291
221;;THT;9.9362;-16.587;0;Bottom;J34
222;;;46.6344;-25.6288;0;Bottom;Copper Fill541
223;;;80.4418;-78.4862;0;Bottom;Copper Fill409
224;2.4k;THT;60.1012;-58.497;-90;Bottom;R26
225;;;8.1788;-49.6699;0;Bottom;Copper Fill662
226;;;79.5528;-41.3768;0;Bottom;Copper Fill490
227;;;17.7258;-24.833;0;Bottom;TXT12
228;1µF;0805 [SMD, multilayer];67.7212;-40.472;-90;Top;C12
229;;;8.6614;-22.9364;0;Bottom;Copper Fill111
230;;;89.7128;-59.1695;0;Bottom;Copper Fill314
231;;;88.6761;-73.102;0;Bottom;Via39
232;;;42.3211;-25.477;0;Bottom;Via56
233;;;30.226;-43.8406;0;Bottom;Copper Fill476
234;;;9.0424;-49.6699;0;Bottom;Copper Fill663
235;;;95.0214;-60.4014;0;Bottom;Copper Fill451
236;;;3.81;-10.2364;0;Bottom;Copper Fill602
237;;ayz0202;52.5212;-10.5219;180;Top;S1
238;1µF;0805 [SMD, multilayer];19.4612;-70.172;90;Top;C20
239;;;49.0474;-36.9699;0;Bottom;Copper Fill239
240;;;70.1929;-94.9962;0;Bottom;Copper Fill329
241;;;8.6614;-30.5564;0;Bottom;Copper Fill525
242;;sma-diode;62.0062;-84.142;-90;Top;D18
243;;;14.9733;-79.3244;0;Bottom;Copper Fill681
244;;;31.5261;-41.352;0;Bottom;Via4
245;;;95.0468;-80.5182;0;Bottom;Copper Fill402
246;;THT;7.3962;-16.587;0;Bottom;J46
247;;THT;70.8962;-69.292;0;Bottom;JP1
248;;;14.8082;-62.3699;0;Bottom;Copper Fill378
249;;;31.1658;-83.8456;0;Bottom;Copper Fill398
250;;computer-peripheral-power;31.5262;-64.212;90;Bottom;J5
251;;THT;15.0162;-34.367;0;Bottom;J10
252;;;50.5761;-41.987;0;Bottom;Via10
253;;;95.0214;-80.4928;0;Bottom;Copper Fill14
254;;;26.5684;-23.6095;0;Bottom;Copper Fill698
255;;;90.5811;-10.8721;0;Bottom;Via17
256;;;93.5228;-93.4595;0;Bottom;Copper Fill766
257;;;1.87995;-8.91036;0;Bottom;TXT11
258;;;21.3614;-13.4114;0;Bottom;Copper Fill142
259;;;1.9812;-51.6384;0;Bottom;Copper Fill43
260;;;13.7414;-10.2364;0;Bottom;Copper Fill606
261;;;8.6233;-49.2254;0;Bottom;Copper Fill209
262;160;THT;52.4812;-41.352;-90;Bottom;R31
263;;;70.2611;-46.432;0;Bottom;Via3
264;;;95.8088;-27.4195;0;Bottom;Copper Fill196
265;;;76.7588;-69.3295;0;Bottom;Copper Fill265
266;100k;THT;85.5012;-59.132;180;Bottom;R35
267;;;1.82239;-21.3142;0;Bottom;TXT11
268;;;16.7132;-95.9995;0;Bottom;Copper Fill742
269;;;95.0214;-78.1814;0;Bottom;Copper Fill410
270;;;11.2014;-20.3964;0;Bottom;Copper Fill119
271;;;64.3299;-2.33819;0;Bottom;TXT3
272;;;49.9872;-2.337;0;Bottom;Copper Fill164
273;;;17.6369;-22.2012;0;Bottom;TXT12
274;;;96.2533;-27.0004;0;Bottom;Copper Fill644
275;;;97.79;-50.1906;0;Bottom;Copper Fill47
276;;;56.2229;-88.7732;0;Bottom;Copper Fill734
277;;;6.1214;-30.5564;0;Bottom;Copper Fill92
278;;;50.0888;-42.0499;0;Bottom;Copper Fill181
279;;;77.8129;-14.9354;0;Bottom;Copper Fill676
280;;;1.89295;-13.7648;0;Bottom;TXT11
281;;;4.6228;-67.4499;0;Bottom;Copper Fill623
282;100k;THT;22.6362;-87.707;180;Bottom;R20
283;;;24.4729;-83.5154;0;Bottom;Copper Fill783
284;;;93.2688;-33.1599;0;Bottom;Copper Fill232
285;;;75.9333;-28.5244;0;Bottom;Copper Fill283
