*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4
*Date=22:13:44
*CreatedBy=Fritzing 0.9.2b.11.19.8d2d5970658f0bed09c661c9ea9a515b5f40f44c
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
183;;;6.7437;-31.7248;0;Bottom;Copper Fill143
184;;;77.6732;-56.3882;0;Bottom;Copper Fill309
185;;;46.4058;-63.9066;0;Bottom;Copper Fill316
186;;;77.2033;-95.5296;0;Bottom;Copper Fill178
187;;;16.383;-56.5406;0;Bottom;Copper Fill59
188;;;49.8729;-44.1962;0;Bottom;Copper Fill526
189;;;77.978;-94.7295;0;Bottom;Copper Fill179
190;;;86.0044;-20.3964;0;Bottom;Copper Fill113
191;;;31.8008;-68.0595;0;Bottom;Copper Fill241
192;;;40.9448;-35.3062;0;Bottom;Copper Fill90
193;;;31.8008;-61.7095;0;Bottom;Copper Fill217
194;;;67.5132;-89.6495;0;Bottom;Copper Fill436
195;;;71.8566;-52.6798;0;Bottom;Copper Fill323
196;;;91.1733;-45.4408;0;Bottom;Copper Fill203
197;;;92.4814;-37.8462;0;Bottom;Copper Fill80
198;;300 mil [THT];49.9412;-39.4216;-90;Bottom;D8
199;;;15.9258;-83.6678;0;Bottom;Copper Fill10
200;;;88.2396;-69.6724;0;Bottom;Copper Fill296
201;;;61.6458;-52.5274;0;Bottom;Copper Fill327
202;;;95.0214;-60.4014;0;Bottom;Copper Fill313
203;;;42.2529;-96.8504;0;Bottom;Copper Fill450
204;470;THT;41.6862;-41.987;90;Bottom;R8
205;;;66.4972;-53.4799;0;Bottom;Copper Fill467
206;100k;THT;37.2178;-87.6835;0;Bottom;R14
207;;;2.5908;-83.9599;0;Bottom;Copper Fill461
208;;TO220 [THT];35.3362;-53.798;180;Bottom;Q8
209;;;65.7733;-54.2292;0;Bottom;Copper Fill466
210;;;32.7533;-60.7824;0;Bottom;Copper Fill487
211;;;16.6116;-15.6466;0;Bottom;Copper Fill382
212;;;84.1629;-40.2846;0;Bottom;Copper Fill161
213;;;43.9674;-90.9068;0;Bottom;Copper Fill2
214;;;64.5033;-16.18;0;Bottom;Copper Fill265
215;;;63.7032;-15.3799;0;Bottom;Copper Fill266
216;;;84.0486;-74.727;0;Bottom;Copper Fill295
217;;;77.4954;-70.917;0;Bottom;Copper Fill307
218;;;9.7536;-42.0499;0;Bottom;Copper Fill532
219;;;21.3868;-31.2168;0;Bottom;Copper Fill364
220;;;81.8388;-27.3814;0;Bottom;Copper Fill370
221;;;2.9512;-41.352;90;Bottom;OLED1
222;;;42.2529;-96.8504;0;Bottom;Copper Fill181
223;;;43.5229;-55.6008;0;Bottom;Copper Fill208
224;1k;THT;44.2262;-41.987;90;Bottom;R21
225;;;92.4814;-37.8462;0;Bottom;Copper Fill355
226;0.22µF;200 mil [THT, multilayer];47.4012;-23.572;-90;Bottom;C4
227;;;51.308;-78.0798;0;Bottom;Copper Fill291
228;;;72.7329;-38.7352;0;Bottom;Copper Fill157
229;;;36.6014;-86.1062;0;Bottom;Copper Fill3
230;;300 mil [THT];41.6862;-23.5466;-90;Bottom;D1
231;;;72.7329;-38.7352;0;Bottom;Copper Fill425
232;;;49.9364;-21.4632;0;Bottom;Copper Fill92
233;;;39.1033;-41.2752;0;Bottom;Copper Fill509
234;;;79.248;-87.1095;0;Bottom;Copper Fill447
235;;;95.0214;-52.7814;0;Bottom;Copper Fill43
236;;;13.7033;-30.7596;0;Bottom;Copper Fill148
237;;;48.5648;-83.5916;0;Bottom;Copper Fill9
238;;;95.0214;-65.4814;0;Bottom;Copper Fill306
239;;;16.6116;-18.1866;0;Bottom;Copper Fill380
240;;;64.5033;-14.6052;0;Bottom;Copper Fill543
241;5V;TO220 [THT];70.2612;-95.581;0;Bottom;U1
242;;;41.402;-87.7191;0;Bottom;Copper Fill458
243;;THT;90.5812;-24.842;0;Bottom;JP2
244;;;33.4311;-41.352;0;Bottom;Via5
245;;;95.0214;-62.9414;0;Bottom;Copper Fill32
246;;;4.2037;-67.9452;0;Bottom;Copper Fill403
247;;;66.3829;-38.9892;0;Bottom;Copper Fill475
248;;;82.3214;-30.1754;0;Bottom;Copper Fill100
249;;;91.1733;-45.4408;0;Bottom;Copper Fill477
250;;;54.8132;-42.6595;0;Bottom;Copper Fill424
251;;;79.8576;-78.4354;0;Bottom;Copper Fill287
252;;;93.7133;-35.4586;0;Bottom;Copper Fill230
253;;;29.8958;-85.4966;0;Bottom;Copper Fill5
254;;;55.608;-10.5791;0;Bottom;TXT3
255;;;25.9842;-48.1078;0;Bottom;Copper Fill332
256;;;25.0444;-51.8416;0;Bottom;Copper Fill328
257;;;16.6624;-95.9995;0;Bottom;Copper Fill184
258;;;44.4246;-87.0714;0;Bottom;Copper Fill7
259;;;95.0214;-42.6214;0;Bottom;Copper Fill69
260;;;67.5386;-72.187;0;Bottom;Copper Fill293
261;;;19.3929;-71.7552;0;Bottom;Copper Fill521
262;;;95.0214;-57.8614;0;Bottom;Copper Fill314
263;;;89.662;-51.5495;0;Bottom;Copper Fill205
264;;;19.177;-37.5795;0;Bottom;Copper Fill262
265;;;35.2933;-18.9232;0;Bottom;Copper Fill252
266;;;78.4733;-86.3348;0;Bottom;Copper Fill228
267;;;94.8182;-7.7599;0;Bottom;Copper Fill402
268;;;37.8968;-37.8716;0;Bottom;Copper Fill82
